[2026-08-13T07:45:35.910Z] GET http://localhost:5199/thai-flashcards/src/index.css?t=1786607135875 → 200 (2ms, 28102B)
[2026-08-13T07:45:35.910Z] GET http://localhost:5199/thai-flashcards/node_modules/.vite/deps/chunk-SNQLVDOS.js?v=909277d5 → 200 (?ms, 45580B)
[2026-08-13T07:45:35.910Z] GET http://localhost:5199/thai-flashcards/node_modules/.vite/deps/chunk-Q4AC2O6Z.js?v=909277d5 → 200 (1ms, 1767B)
[2026-08-13T07:45:35.911Z] GET http://localhost:5199/thai-flashcards/node_modules/.vite/deps/chunk-KHBLIGMZ.js?v=909277d5 → 200 (?ms, 16246B)
[2026-08-13T07:45:35.912Z] GET http://localhost:5199/thai-flashcards/src/store.tsx?t=1786606852143 → 304 (1ms, ?B)
[2026-08-13T07:45:35.912Z] GET http://localhost:5199/thai-flashcards/src/screens/Review.tsx?t=1786607102044 → 304 (2ms, ?B)
[2026-08-13T07:45:35.912Z] GET http://localhost:5199/thai-flashcards/src/screens/Browse.tsx?t=1786607102044 → 304 (2ms, ?B)
[2026-08-13T07:45:35.912Z] GET http://localhost:5199/thai-flashcards/src/screens/Settings.tsx?t=1786607005228 → 304 (2ms, ?B)
[2026-08-13T07:45:35.912Z] GET http://localhost:5199/thai-flashcards/src/screens/TonePrimer.tsx?t=1786606996534 → 304 (2ms, ?B)
[2026-08-13T07:45:35.914Z] GET http://localhost:5199/thai-flashcards/src/types.ts → 304 (21ms, ?B)
[2026-08-13T07:45:35.914Z] GET http://localhost:5199/thai-flashcards/src/data/phrases.ts → 304 (21ms, ?B)
[2026-08-13T07:45:35.914Z] GET http://localhost:5199/thai-flashcards/src/srs/scheduler.ts → 304 (21ms, ?B)
[2026-08-13T07:45:35.914Z] GET http://localhost:5199/thai-flashcards/src/srs/queue.ts → 304 (21ms, ?B)
[2026-08-13T07:45:35.914Z] GET http://localhost:5199/thai-flashcards/src/db/db.ts → 304 (21ms, ?B)
[2026-08-13T07:45:35.914Z] GET http://localhost:5199/thai-flashcards/src/audio/tts.ts?t=1786606852143 → 304 (22ms, ?B)
